"","x"
"6325","T09E11.1"
"6326","T15D6.7"
"6327","T15D6.9"
"6328","E03H4.8"
"6329","E03H4.12"
"6330","C54C8.5"
"6331","T27F6.5"
"6332","T27F6.6"
"6333","K11D2.1"
"6334","K11D2.3"
"6335","K11D2.5"
"6336","W02D9.1"
"6337","W02D9.2"
"6338","W02D9.3"
"6339","H28O16.2"
"6340","H28O16.1"
"6341","T26E3.7"
"6342","T26E3.4"
"6343","T26E3.3"
"6344","T26E3.2"
"6345","T06G6.9"
"6346","W02A11.1"
"6347","W02A11.2"
"6348","W02A11.4"
"6349","Y18D10A.2"
"6350","Y18D10A.3"
"6351","Y18D10A.5"
"6352","Y18D10A.6"
"6353","Y18D10A.8"
"6354","Y18D10A.23"
"6355","Y18D10A.13"
"6356","Y18D10A.16"
"6357","Y18D10A.17"
"6358","Y18D10A.20"
"6359","Y18D10A.22"
"6360","F08A8.6"
"6361","F08A8.1"
"6362","F08A8.2"
"6363","F08A8.3"
"6364","F08A8.4"
"6365","C47B2.2"
"6366","C47B2.3"
"6367","C47B2.4"
"6368","C47B2.5"
"6369","C47B2.8"
"6370","C47B2.7"
"6371","CC4.3"
"6372","ZK256.1"
"6373","W05B5.2"
"6374","W05B5.3"
"6375","Y26D4A.12"
"6376","F22G12.5"
"6377","ZK1225.1"
"6378","ZK1053.1"
"6379","ZK1053.5"
"6380","ZK1053.6"
"6381","M01E5.2"
"6382","M01E5.5"
"6383","T04D3.3"
"6384","W08E3.2"
"6385","W08E3.1"
"6386","W08E3.3"
"6387","Y40B1A.4"
"6388","C01A2.5"
"6389","C01A2.3"
"6390","C01A2.4"
"6391","Y40B1B.7"
"6392","Y40B1B.8"
"6393","Y40B1B.6"
"6394","Y48G10A.4"
"6395","Y48G10A.3"
"6396","Y48G10A.1"
"6397","Y87G2A.17"
"6398","Y87G2A.19"
"6399","Y87G2A.3"
"6400","Y87G2A.6"
"6401","Y87G2A.8"
"6402","Y87G2A.10"
"6403","Y87G2A.11"
"6404","Y87G2A.13"
"6405","Y6B3A.1"
"6406","W09C5.1"
"6407","W09C5.2"
"6408","W09C5.5"
"6409","W09C5.6"
"6410","W09C5.7"
"6411","W09C5.8"
"6412","W09C5.9"
"6413","W04A4.5"
"6414","W04A4.3"
"6415","Y6B3B.9"
"6416","Y6B3B.4"
"6417","Y37H9A.3"
"6418","Y37H9A.6"
"6419","W09G3.7"
"6420","W09G3.2"
"6421","W09G3.8"
"6422","W09G3.6"
"6423","W04A8.7"
"6424","Y71A12B.4"
"6425","Y71A12B.1"
"6426","F47G4.7"
"6427","F47G4.3"
"6428","Y63D3A.6"
"6429","Y63D3A.7"
"6430","K03D10.3"
"6431","K03D10.1"
"6432","C37A5.9"
"6433","C49A1.4"
"6434","F49B2.5"
"6435","Y105E8A.2"
"6436","Y105E8A.4"
"6437","Y105E8A.5"
"6438","Y105E8A.7"
"6439","Y105E8A.8"
"6440","Y105E8A.9"
"6441","Y105E8A.10"
"6442","Y105E8A.14"
"6443","Y105E8A.16"
"6444","Y105E8A.17"
"6445","Y105E8A.19"
"6446","Y105E8A.20"
"6447","Y105E8A.22"
"6448","Y105E8A.23"
"6449","Y105E8A.24"
"6450","Y105E8B.1"
"6451","Y105E8B.2"
"6452","Y105E8B.7"
"6453","Y105E8B.3"
"6454","Y105E8B.8"
"6455","Y105E8B.9"
"6456","Y54E5A.1"
"6457","Y54E5A.4"
"6458","Y54E5A.5"
"6459","Y54E5A.6"
"6460","K05C4.1"
"6461","K05C4.2"
"6462","K05C4.6"
"6463","K05C4.5"
"6464","F39B2.10"
"6465","F39B2.6"
"6466","F39B2.8"
"6467","F39B2.7"
"6468","F39B2.5"
"6469","F39B2.4"
"6470","F39B2.2"
"6471","K11B4.1"
"6472","K11B4.2"
"6473","Y54E5B.1"
"6474","Y54E5B.2"
"6475","Y54E5B.3"
"6476","Y54E5B.4"
"6477","F32A7.3"
"6478","F32A7.4"
"6479","F11C3.2"
"6480","ZK909.2"
"6481","ZK909.3"
"6482","ZK909.4"
"6483","ZK337.2"
"6484","ZK337.1"
"6485","F33H2.5"
"6486","F33H2.2"
"6487","F33H2.7"
"6488","F33H2.3"
"6489","F31C3.1"
"6490","F31C3.3"
"6491","F31C3.5"
"6492","C01B12.4"
"6493","F23F1.5"
"6494","F23F1.6"
"6495","F23F1.8"
"6496","C23H3.4"
"6497","C23H3.7"
"6498","C23H3.3"
"6499","C23H3.9"
"6500","C50D2.9"
"6501","C50D2.7"
"6502","C50D2.8"
"6503","C50D2.5"
"6504","C50D2.2"
"6505","K10B4.3"
"6506","K10B4.1"
"6507","T25D3.4"
"6508","T25D3.2"
"6509","T01D1.2"
"6510","T01D1.4"
"6511","F48A11.1"
"6512","F48A11.5"
"6513","Y43H11AL.3"
"6514","B0432.5"
"6515","B0432.13"
"6516","B0432.9"
"6517","B0432.4"
"6518","B0432.3"
"6519","B0432.2"
"6520","K01A2.5"
"6521","K01A2.1"
"6522","D1069.3"
"6523","D1069.4"
"6524","C03H5.4"
"6525","C03H5.5"
"6526","C24H12.4"
"6527","W10D9.3"
"6528","W10D9.4"
"6529","W10D9.5"
"6530","W07E6.1"
"6531","W07E6.2"
"6532","W07E6.4"
"6533","T27A1.6"
"6534","T27A1.5"
"6535","T27A1.4"
"6536","W08F4.8"
"6537","W04H10.3"
"6538","T04B8.5"
"6539","K07E8.6"
"6540","K07E8.7"
"6541","T02H6.11"
"6542","T02H6.2"
"6543","T02H6.1"
"6544","C08G5.4"
"6545","F46F5.10"
"6546","F28A10.10"
"6547","T07D3.3"
"6548","T07D3.9"
"6549","R07C3.4"
"6550","C32B5.7"
"6551","C32B5.13"
"6552","K02E7.10"
"6553","T13B5.9"
"6554","W09B6.2"
"6555","W09B6.1"
"6556","T23F4.4"
"6557","F53A10.2"
"6558","F47F6.1"
"6559","Y57G7A.10"
"6560","F56D12.1"
"6561","F56D12.6"
"6562","F56D12.5"
"6563","F56D12.4"
"6564","F54D12.6"
"6565","Y51H7C.7"
"6566","Y51H7C.6"
"6567","Y51H7C.9"
"6568","Y51H7C.5"
"6569","Y51H7C.11"
"6570","H17B01.4"
"6571","H17B01.1"
"6572","Y51H7BR.7"
"6573","F58E1.6"
"6574","F52C6.12"
"6575","C40A11.4"
"6576","C40A11.3"
"6577","C40A11.6"
"6578","C40A11.2"
"6579","C40A11.7"
"6580","C33C12.3"
"6581","C33C12.8"
"6582","C33C12.9"
"6583","Y59C2A.2"
"6584","Y59C2A.1"
"6585","F54A3.4"
"6586","F54A3.3"
"6587","F54A3.2"
"6588","K09F6.5"
"6589","B0281.5"
"6590","B0281.6"
"6591","T22D2.1"
"6592","F53G2.6"
"6593","F53G2.7"
"6594","K02F6.6"
"6595","K02F6.8"
"6596","K02F6.5"
"6597","K02F6.9"
"6598","F09D1.1"
"6599","D2062.1"
"6600","F22E5.9"
"6601","F22E5.8"
"6602","F22E5.11"
"6603","F22E5.12"
"6604","F22E5.13"
"6605","F22E5.6"
"6606","F22E5.1"
"6607","F34D6.3"
"6608","T05A8.4"
"6609","F08D12.1"
"6610","K12H6.3"
"6611","Y110A2AL.8"
"6612","Y110A2AL.12"
"6613","Y110A2AL.13"
"6614","Y110A2AL.14"
"6615","Y110A2AR.3"
"6616","Y110A2AR.1"
"6617","B0454.6"
"6618","Y25C1A.7"
"6619","Y25C1A.8"
"6620","Y25C1A.5"
"6621","Y27F2A.6"
"6622","ZC239.12"
"6623","ZC239.6"
"6624","ZC239.5"
"6625","ZC239.4"
"6626","ZC239.3"
"6627","ZC239.2"
"6628","ZC239.14"
"6629","ZC239.13"
"6630","ZC239.15"
"6631","ZC239.16"
"6632","ZC239.17"
"6633","C17F4.8"
"6634","F02E11.1"
"6635","F39E9.4"
"6636","T06D4.3"
"6637","T06D4.4"
"6638","F18A12.5"
"6639","F18A12.6"
"6640","F18A12.4"
"6641","F18A12.3"
"6642","F18A12.1"
"6643","Y49F6B.4"
"6644","Y49F6B.2"
"6645","Y49F6B.1"
"6646","W09G10.4"
"6647","C46E10.9"
"6648","F12E12.5"
"6649","F54D10.1"
"6650","C49D10.10"
"6651","F53C3.12"
"6652","K10G6.4"
"6653","K10G6.1"
"6654","K07D4.2"
"6655","R11F4.1"
"6656","T08H4.3"
"6657","F31D5.2"
"6658","F31D5.1"
"6659","C01F1.6"
"6660","C01F1.2"
"6661","C01F1.1"
"6662","Y52E8A.4"
"6663","H20J04.6"
"6664","H20J04.5"
"6665","H20J04.4"
"6666","H20J04.2"
"6667","B0286.2"
"6668","B0286.3"
"6669","B0286.4"
"6670","ZK430.5"
"6671","ZK430.2"
"6672","ZK430.7"
"6673","ZK430.1"
"6674","W06B4.3"
"6675","W06B4.2"
"6676","W06B4.1"
"6677","T05C1.4"
"6678","B0304.1"
"6679","K07E1.1"
"6680","M03A1.1"
"6681","F35D11.5"
"6682","F35D11.4"
"6683","T05A7.5"
"6684","T05A7.10"
"6685","F10G7.8"
"6686","F10G7.4"
"6687","F10G7.3"
"6688","F10G7.2"
"6689","F10G7.1"
"6690","F41C3.4"
"6691","F26G1.1"
"6692","C33F10.5"
"6693","C33F10.2"
"6694","C33F10.12"
"6695","F11G11.7"
"6696","F11G11.10"
"6697","F11G11.13"
"6698","R05F9.6"
"6699","R05F9.1"
"6700","ZK546.13"
"6701","F33G12.2"
"6702","ZK546.14"
"6703","ZK546.1"
"6704","Y38A8.1"
"6705","Y38A8.2"
"6706","Y38A8.3"
"6707","T27F7.2"
"6708","T27F7.3"
"6709","T27F7.4"
"6710","T27F7.1"
"6711","F59A6.6"
"6712","F33G12.3"
"6713","F33G12.6"
"6714","C27A2.2"
"6715","C27A2.1"
"6716","C27A2.6"
"6717","C04G6.3"
"6718","F09C12.8"
"6719","F09C12.1"
"6720","F58A6.4"
"6721","F58A6.1"
"6722","C27D6.11"
"6723","C34F11.3"
"6724","C34F11.9"
"6725","C54A12.4"
"6726","F09E5.8"
"6727","F09E5.17"
"6728","F09E5.5"
"6729","F09E5.3"
"6730","F09E5.2"
"6731","F09E5.15"
"6732","F09E5.1"
"6733","EEED8.8"
"6734","EEED8.16"
"6735","EEED8.9"
"6736","EEED8.10"
"6737","EEED8.5"
"6738","EEED8.12"
"6739","EEED8.4"
"6740","F07F6.4"
"6741","F07F6.6"
"6742","F56D1.6"
"6743","F56D1.7"
"6744","F56D1.3"
"6745","F12A10.5"
"6746","F12A10.4"
"6747","F12A10.7"
"6748","F12A10.9"
"6749","ZK177.6"
"6750","ZK177.5"
"6751","ZK177.8"
"6752","C17C3.12"
"6753","C17G10.4"
"6754","C17G10.2"
"6755","C17G10.1"
"6756","C17G10.8"
"6757","C17G10.9"
"6758","F59E12.5"
"6759","F59E12.4"
"6760","F59E12.10"
"6761","F59E12.11"
"6762","F59E12.2"
"6763","F59E12.13"
"6764","C25H3.8"
"6765","C25H3.11"
"6766","C25H3.9"
"6767","C25H3.4"
"6768","C25H3.3"
"6769","C25H3.14"
"6770","C18A3.4"
"6771","C18A3.5"
"6772","C18A3.3"
"6773","K05F1.6"
"6774","K05F1.3"
"6775","ZK1248.3"
"6776","ZK1248.14"
"6777","H41C03.1"
"6778","F55C12.5"
"6779","F55C12.1"
"6780","F59G1.3"
"6781","F59G1.1"
"6782","F59G1.7"
"6783","F28B12.3"
"6784","F28B12.2"
"6785","B0034.3"
"6786","R12C12.5"
"6787","R12C12.6"
"6788","R12C12.2"
"6789","R12C12.1"
"6790","H12I13.4"
"6791","F21H12.4"
"6792","F21H12.5"
"6793","F21H12.6"
"6794","F21H12.1"
"6795","C29H12.2"
"6796","C29H12.1"
"6797","H35N03.1"
"6798","F40H3.5"
"6799","F40H3.4"
"6800","C30B5.4"
"6801","C30B5.2"
"6802","T24H7.5"
"6803","T24H7.3"
"6804","T24H7.2"
"6805","T24H7.1"
"6806","F13H8.11"
"6807","F13H8.4"
"6808","F13H8.3"
"6809","F13H8.2"
"6810","F13H8.10"
"6811","F13H8.7"
"6812","C32D5.3"
"6813","C32D5.2"
"6814","C32D5.5"
"6815","C32D5.9"
"6816","C32D5.12"
"6817","K10B2.4"
"6818","K10B2.1"
"6819","F58F12.1"
"6820","K06A1.3"
"6821","K06A1.5"
"6822","K06A1.1"
"6823","T28D9.10"
"6824","C56E6.9"
"6825","F18C5.3"
"6826","C56E6.5"
"6827","C56C10.7"
"6828","C56C10.8"
"6829","C56C10.3"
"6830","C56C10.9"
"6831","C56C10.10"
"6832","C56C10.13"
"6833","C56C10.12"
"6834","T19D12.6"
"6835","C18H9.3"
"6836","C18H9.7"
"6837","T14B4.2"
"6838","T14B4.1"
"6839","F41G3.14"
"6840","F41G3.4"
"6841","T13C2.4"
"6842","T13C2.6"
"6843","T13C2.3"
"6844","F31E8.3"
"6845","F31E8.2"
"6846","C04A2.1"
"6847","C04A2.7"
"6848","C44B7.6"
"6849","C44B7.7"
"6850","C44B7.8"
"6851","C44B7.9"
"6852","C44B7.10"
"6853","C44B7.12"
"6854","C44B7.11"
"6855","C44B7.2"
"6856","C44B7.1"
"6857","B0252.2"
"6858","B0252.4"
"6859","F22D3.2"
"6860","C15F1.4"
"6861","C15F1.6"
"6862","C52E12.3"
"6863","C52E12.4"
"6864","C52E12.1"
"6865","ZK1127.7"
"6866","ZK1127.6"
"6867","ZK1127.9"
"6868","ZK1127.5"
"6869","ZK1127.13"
"6870","ZK1127.4"
"6871","ZK1127.10"
"6872","ZK1127.2"
"6873","T02G5.9"
"6874","T02G5.8"
"6875","T02G5.7"
"6876","T02G5.4"
"6877","T02G5.12"
"6878","F10E7.8"
"6879","F10E7.7"
"6880","F10E7.5"
"6881","F10E7.10"
"6882","F10E7.4"
"6883","F10E7.11"
"6884","T07F8.4"
"6885","T07F8.3"
"6886","C27H5.7"
"6887","C27H5.8"
"6888","C27H5.1"
"6889","E04F6.4"
"6890","E04F6.3"
"6891","E04F6.7"
"6892","E04F6.15"
"6893","E04F6.11"
"6894","F32A5.6"
"6895","F32A5.7"
"6896","F32A5.1"
"6897","F32A5.8"
"6898","C30G12.2"
"6899","F45E12.3"
"6900","F45E12.2"
"6901","F45E12.1"
"6902","F21D12.3"
"6903","F43E2.8"
"6904","F43E2.3"
"6905","F43E2.5"
"6906","F43E2.11"
"6907","F43E2.7"
"6908","D1022.7"
"6909","D1022.8"
"6910","R10H1.5"
"6911","C28F5.4"
"6912","ZK1290.4"
"6913","ZK1290.2"
"6914","F35D2.6"
"6915","F35D2.4"
"6916","F35D2.5"
"6917","R07G3.5"
"6918","R07G3.9"
"6919","R07G3.1"
"6920","R07G3.8"
"6921","F18A1.5"
"6922","B0495.4"
"6923","B0495.5"
"6924","B0495.2"
"6925","B0495.7"
"6926","B0495.8"
"6927","B0228.7"
"6928","C06A8.6"
"6929","C06A8.4"
"6930","C06A8.9"
"6931","T09A5.1"
"6932","T09A5.6"
"6933","T09A5.9"
"6934","T09A5.11"
"6935","T01H3.2"
"6936","T01H3.1"
"6937","ZK675.1"
"6938","ZK675.2"
"6939","ZK669.2"
"6940","ZK669.3"
"6941","ZK669.4"
"6942","ZK669.5"
"6943","DH11.1"
"6944","C08B11.2"
"6945","C08B11.3"
"6946","C08B11.6"
"6947","C08B11.9"
"6948","C08B11.7"
"6949","C08B11.8"
"6950","T05H10.5"
"6951","T05H10.6"
"6952","T05H10.7"
"6953","K02C4.4"
"6954","C41C4.4"
"6955","C41C4.6"
"6956","C41C4.7"
"6957","C41C4.8"
"6958","F10B5.8"
"6959","F10B5.1"
"6960","F10B5.2"
"6961","F10B5.4"
"6962","F10B5.9"
"6963","F10B5.5"
"6964","F10B5.6"
"6965","T05C12.5"
"6966","T05C12.6"
"6967","T05C12.7"
"6968","M110.3"
"6969","M110.4"
"6970","M110.5"
"6971","M110.7"
"6972","K01C8.1"
"6973","K01C8.3"
"6974","K01C8.7"
"6975","K01C8.6"
"6976","K01C8.9"
"6977","K01C8.10"
"6978","F14F11.1"
"6979","C26D10.3"
"6980","C26D10.2"
"6981","C26D10.6"
"6982","M195.3"
"6983","F49E12.9"
"6984","F49E12.10"
"6985","F14E5.2"
"6986","F22B5.2"
"6987","F22B5.3"
"6988","F22B5.7"
"6989","F22B5.10"
"6990","M05D6.2"
"6991","M05D6.7"
"6992","T13H5.1"
"6993","T13H5.2"
"6994","T13H5.7"
"6995","T13H5.8"
"6996","T13H5.4"
"6997","T13H5.5"
"6998","F54C9.1"
"6999","F54C9.5"
"7000","F54C9.6"
"7001","F54C9.8"
"7002","F54C9.9"
"7003","F54C9.10"
"7004","F28C6.1"
"7005","F28C6.2"
"7006","F28C6.4"
"7007","F28C6.3"
"7008","F28C6.7"
"7009","F28C6.6"
"7010","F28C6.8"
"7011","T22C8.5"
"7012","T22C8.7"
"7013","T22C8.8"
"7014","D2085.7"
"7015","D2085.1"
"7016","D2085.2"
"7017","D2085.6"
"7018","D2085.3"
"7019","D2085.5"
"7020","C34C6.2"
"7021","C34C6.5"
"7022","C34C6.6"
"7023","T01B7.3"
"7024","T01B7.4"
"7025","T01B7.5"
"7026","K08F8.2"
"7027","K08F8.3"
"7028","K08F8.6"
"7029","F07H5.2"
"7030","F07H5.10"
"7031","F46C5.8"
"7032","F46C5.3"
"7033","T14D7.2"
"7034","T07D4.1"
"7035","T07D4.2"
"7036","T07D4.3"
"7037","T07D4.4"
"7038","B0457.1"
"7039","T21B10.7"
"7040","T21B10.1"
"7041","T21B10.6"
"7042","C18E9.10"
"7043","C18E9.1"
"7044","C18E9.4"
"7045","C18E9.2"
"7046","C18E9.6"
"7047","C18E9.11"
"7048","F44G4.1"
"7049","F44G4.4"
"7050","F44G4.8"
"7051","F37B12.2"
"7052","F37B12.3"
"7053","T24B8.2"
"7054","T24B8.1"
"7055","C07H4.2"
"7056","T24H10.1"
"7057","T24H10.6"
"7058","T24H10.3"
"7059","T24H10.4"
"7060","W07A12.4"
"7061","W07A12.6"
"7062","W07A12.7"
"7063","T23G7.3"
"7064","T23G7.1"
"7065","T23G7.4"
"7066","T23G7.5"
"7067","ZK1067.6"
"7068","ZK1067.2"
"7069","T26C5.3"
"7070","C01G6.4"
"7071","C01G6.6"
"7072","C01G6.7"
"7073","D2013.1"
"7074","D2013.10"
"7075","D2013.5"
"7076","D2013.6"
"7077","D2013.7"
"7078","D2013.8"
"7079","D2013.9"
"7080","F42A8.2"
"7081","F42A8.3"
"7082","C06C3.1"
"7083","M176.1"
"7084","M176.2"
"7085","M176.3"
"7086","M176.4"
"7087","AH6.2"
"7088","F35H8.5"
"7089","F35H8.7"
"7090","E02H1.2"
"7091","E02H1.1"
"7092","E02H1.3"
"7093","E02H1.5"
"7094","E02H1.6"
"7095","T15H9.6"
"7096","T15H9.7"
"7097","ZK1307.8"
"7098","ZK1307.6"
"7099","ZK1307.5"
"7100","ZK1307.9"
"7101","ZK1320.4"
"7102","ZK1320.12"
"7103","ZK1320.7"
"7104","ZK1320.9"
"7105","Y53C12A.4"
"7106","Y53C12A.10"
"7107","Y53C12A.1"
"7108","Y53C12B.6"
"7109","Y53C12B.2"
"7110","Y53C12B.1"
"7111","Y53C12B.3"
"7112","ZK1321.2"
"7113","T10B9.8"
"7114","T10B9.7"
"7115","T10B9.5"
"7116","T10B9.1"
"7117","T10B9.2"
"7118","T10B9.3"
"7119","T10B9.10"
"7120","T10B9.4"
"7121","Y53C12C.1"
"7122","ZK938.4"
"7123","C08H9.3"
"7124","C08H9.16"
"7125","C05C10.3"
"7126","C05C10.6"
"7127","R53.1"
"7128","R53.3"
"7129","R53.2"
"7130","R53.4"
"7131","R53.6"
"7132","R53.7"
"7133","ZK892.2"
"7134","ZK892.4"
"7135","F52H3.5"
"7136","F52H3.2"
"7137","F52H3.1"
"7138","C18D1.4"
"7139","C18D1.1"
"7140","ZK945.2"
"7141","ZK945.3"
"7142","ZK945.8"
"7143","F33H1.1"
"7144","F33H1.2"
"7145","R05H5.2"
"7146","R05H5.5"
"7147","T01E8.6"
"7148","T01E8.5"
"7149","F54B3.3"
"7150","ZK970.1"
"7151","ZK970.2"
"7152","ZK970.3"
"7153","ZK970.4"
"7154","ZK970.8"
"7155","C07E3.2"
"7156","C07E3.1"
"7157","C07E3.9"
"7158","T09F3.1"
"7159","T09F3.2"
"7160","T09F3.3"
"7161","E04D5.3"
"7162","ZK673.7"
"7163","F59B10.1"
"7164","R166.1"
"7165","R166.2"
"7166","R166.3"
"7167","R166.4"
"7168","R166.5"
"7169","C06A1.1"
"7170","C06A1.5"
"7171","C14A4.1"
"7172","C14A4.2"
"7173","C14A4.14"
"7174","C14A4.3"
"7175","C14A4.4"
"7176","C14A4.5"
"7177","C14A4.10"
"7178","C14A4.11"
"7179","M28.1"
"7180","M28.5"
"7181","D2089.3"
"7182","D2089.2"
"7183","D2089.4"
"7184","C09G5.2"
"7185","R06F6.1"
"7186","R06F6.2"
"7187","R06F6.5"
"7188","R06F6.8"
"7189","M106.1"
"7190","M106.7"
"7191","M106.4"
"7192","M106.5"
"7193","F59E10.2"
"7194","F59E10.3"
"7195","F59E10.1"
"7196","R03D7.4"
"7197","R03D7.5"
"7198","F33A8.1"
"7199","F33A8.3"
"7200","F33A8.4"
"7201","F33A8.5"
"7202","F45E10.2"
"7203","F45E10.1"
"7204","C09H10.2"
"7205","C09H10.3"
"7206","C09H10.6"
"7207","W10C6.1"
"7208","F40F8.10"
"7209","F40F8.9"
"7210","F40F8.1"
"7211","F37H8.4"
"7212","T06D8.1"
"7213","T06D8.2"
"7214","T06D8.5"
"7215","T06D8.6"
"7216","T06D8.7"
"7217","T06D8.8"
"7218","T06D8.10"
"7219","C47G2.1"
"7220","C47G2.3"
"7221","C47G2.4"
"7222","C47G2.5"
"7223","T24F1.1"
"7224","T24F1.2"
"7225","B0491.7"
"7226","C33B4.3"
"7227","VW02B12L.1"
"7228","VW02B12L.3"
"7229","W02B12.2"
"7230","W02B12.3"
"7231","W02B12.6"
"7232","W02B12.8"
"7233","W02B12.7"
"7234","W02B12.15"
"7235","W02B12.9"
"7236","W02B12.10"
"7237","W02B12.12"
"7238","B0334.3"
"7239","B0334.4"
"7240","B0334.15"
"7241","B0334.5"
"7242","B0334.8"
"7243","Y62F5A.1"
"7244","F54D5.12"
"7245","F54D5.11"
"7246","F54D5.8"
"7247","F54D5.7"
"7248","F54D5.14"
"7249","D1043.1"
"7250","F07A11.2"
"7251","F07A11.3"
"7252","F07A11.5"
"7253","ZK20.4"
"7254","ZK20.3"
"7255","ZK20.5"
"7256","C47D12.1"
"7257","C47D12.2"
"7258","C47D12.3"
"7259","C47D12.8"
"7260","VF13D12L.1"
"7261","VF13D12L.3"
"7262","F13D12.2"
"7263","F13D12.4"
"7264","F13D12.7"
"7265","F44E5.4"
"7266","F44E5.5"
"7267","F43G6.9"
"7268","F43G6.1"
"7269","F43G6.5"
"7270","K12D12.2"
"7271","K12D12.1"
"7272","ZK930.2"
"7273","ZK930.3"
"7274","ZK930.1"
"7275","W03C9.4"
"7276","W03C9.6"
"7277","Y17G7B.1"
"7278","Y17G7B.2"
"7279","Y17G7B.4"
"7280","Y17G7B.5"
"7281","Y17G7B.13"
"7282","Y17G7B.10"
"7283","Y17G7B.11"
"7284","Y17G7B.14"
"7285","Y17G7B.15"
"7286","Y17G7B.17"
"7287","Y17G7B.18"
"7288","Y43F11A.5"
"7289","Y57A10A.13"
"7290","Y57A10A.15"
"7291","Y57A10A.16"
"7292","Y57A10A.35"
"7293","Y57A10A.19"
"7294","Y57A10A.20"
"7295","Y57A10A.24"
"7296","Y57A10A.10"
"7297","Y57A10A.26"
"7298","Y57A10A.28"
"7299","Y57A10A.29"
"7300","C44C11.1"
"7301","Y57A10C.6"
"7302","W05H5.3"
"7303","T21B4.4"
"7304","F49C5.4"
"7305","Y38E10A.8"
"7306","Y46G5A.2"
"7307","Y46G5A.1"
"7308","Y46G5A.4"
"7309","Y46G5A.5"
"7310","Y46G5A.12"
"7311","Y46G5A.13"
"7312","Y46G5A.35"
"7313","Y46G5A.17"
"7314","Y46G5A.19"
"7315","Y46G5A.21"
"7316","Y46G5A.24"
"7317","Y46G5A.26"
"7318","Y46G5A.30"
"7319","Y46G5A.31"
"7320","F58G1.6"
"7321","Y38F1A.5"
"7322","Y38F1A.6"
"7323","Y38F1A.8"
"7324","F18A11.5"
"7325","Y38F1A.10"
"7326","F18A11.2"
"7327","F18A11.1"
"7328","F29C12.3"
"7329","F32A11.2"
"7330","W09H1.5"
"7331","F15D4.1"
"7332","F15D4.3"
"7333","Y48C3A.7"
"7334","Y48C3A.8"
"7335","Y48C3A.10"
"7336","Y48C3A.11"
"7337","Y48C3A.20"
"7338","Y48C3A.14"
"7339","Y48C3A.16"
"7340","Y48C3A.17"
"7341","Y48E1C.1"
"7342","Y48E1C.2"
"7343","Y48E1C.3"
"7344","E01G4.1"
"7345","F45H10.1"
"7346","F45H10.3"
"7347","Y48E1B.2"
"7348","Y48E1B.1"
"7349","Y48E1B.3"
"7350","Y48E1B.5"
"7351","C31C9.2"
"7352","Y48E1A.1"
"7353","Y54G9A.4"
"7354","Y54G9A.6"
"7355","R06B9.6"
"7356","R06B9.4"
"7357","R06B9.3"
"7358","R06B9.1"
"7359","R06B9.2"
"7360","ZK131.10"
"7361","F08G2.2"
"7362","Y51H1A.3"
"7363","Y39G8B.5"
"7364","W01G7.3"
"7365","W01G7.5"
"7366","Y39G8C.1"
"7367","K09E4.4"
"7368","K09E4.3"
"7369","K09E4.2"
"7370","W03H9.4"
"7371","Y48B6A.1"
"7372","Y48B6A.2"
"7373","Y48B6A.3"
"7374","Y48B6A.6"
"7375","Y48B6A.13"
"7376","Y48B6A.11"
"7377","Y48B6A.14"
"7378","Y54G11A.2"
"7379","Y54G11A.3"
"7380","Y54G11A.5"
"7381","Y54G11A.6"
"7382","Y54G11A.13"
"7383","Y54G11A.8"
"7384","Y54G11A.9"
"7385","Y54G11A.10"
"7386","Y54G11A.11"
"7387","R06A4.8"
"7388","R06A4.4"
"7389","R06A4.10"
"7390","F26H11.5"
"7391","K04B12.1"
"7392","K04B12.3"
"7393","Y54G11B.1"
"7394","C13B4.2"
"7395","K10H10.1"
"7396","K10H10.2"
"7397","K10H10.3"
"7398","K10H10.6"
"7399","K10H10.7"
"7400","F57C2.5"
"7401","C04H5.1"
"7402","C04H5.6"
"7403","C01G12.8"
"7404","F19H8.3"
"7405","C38C6.2"
"7406","ZC101.3"
"7407","C09F9.3"
"7408","Y54E2A.2"
"7409","Y54E2A.4"
"7410","Y54E2A.8"
"7411","Y54E2A.11"
"7412","Y54E2A.12"
"7413","W01D2.5"
"7414","W01D2.1"
"7415","R05H10.2"
"7416","R05H10.5"
"7417","R03C1.3"
"7418","Y53F4B.2"
"7419","Y53F4B.4"
"7420","Y53F4B.9"
"7421","Y53F4B.13"
"7422","Y53F4B.15"
"7423","Y53F4B.18"
"7424","Y53F4B.20"
"7425","Y53F4B.21"
"7426","Y53F4B.39"
"7427","Y53F4B.22"
"7428","Y46E12BL.4"
"7429","Y46E12BL.3"
"7430","Y46E12BL.2"
"7431","2RSSE.1"
"7432","H10E21.5"
"7433","W05G11.4"
"7434","F54C4.2"
"7435","F54C4.1"
"7436","C29F9.7"
"7437","C29F9.6"
"7438","C29F9.5"
"7439","F40G9.2"
"7440","F40G9.1"
"7441","Y50D7A.6"
"7442","Y50D7A.4"
"7443","Y50D7A.3"
"7444","Y50D7A.11"
"7445","Y50D7A.2"
"7446","Y50D7A.9"
"7447","Y50D7A.1"
"7448","Y50D7A.7"
"7449","Y50D7A.10"
"7450","K10F12.4"
"7451","Y55B1BM.1"
"7452","Y55B1BR.4"
"7453","F10C5.2"
"7454","F10C5.1"
"7455","F30H5.2"
"7456","F30H5.1"
"7457","T22F7.5"
"7458","Y55B1AL.3"
"7459","T19C3.4"
